Genes	Promoters - promoters upstream of gene	Regulation - transcription units of gene	Transcription Units	Regulation - transcription factor regulators of gene	Accession-1
EG11658		TU0-5081	TU0-5081	G6867-MONOMER // EG20249-MONOMER // CPLX0-226	b1616
G6866		TU0-5081	TU0-5081	G6867-MONOMER // EG20249-MONOMER // CPLX0-226	b1615
G6867	PM0-5322	TU0-5082	TU0-5082	G6867-MONOMER	b1618
G7856	PM0-5402	TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4193
EG12494		TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4194
EG12495		TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4195
G7858		TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4196
G7859		TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4197
G7860		TU0-5162	TU0-5162	G7854-MONOMER // PC00027 // CPLX0-226	b4198
G7855	PM0-5403	TU0-5163	TU0-5163	G7854-MONOMER // PC00027	b4192
G7854		TU0-14157	TU0-14157		b4191
EG11817	PM0-9657	TU00363	TU00363		b2744
EG10634	PM00345	TU0-6652 // TU00043	TU0-6652 // TU00043	PD00266 // CPLX0-226	b0675
EG11056		TU00180	TU00180	PC00010	b1184
EG11057	PM00251	TU00180	TU00180	PC00010	b1183
EG11058	PM00417	TU0-6515	TU0-6515	CPLX0-7748 // CPLX0-7797	b2580
G0-10580	PM0-1441	TU0-1282 // TU0-1281	TU0-1282 // TU0-1281	PD00214 // PD00406	b4637
EG11332	PM00589	TU00439	TU00439	CPLX0-7797 // PD00353	b2498
EG12129		TU00439	TU00439	CPLX0-7797 // PD00353	b2497
EG11059	PM0-5423	TU0-5183 // TU0-5182	TU0-5183 // TU0-5182	PD00353	b2319
EG11060		TU0-8534	TU0-8534		b0480
EG11390	PM00582 // PM00581 // PM00451	TU00433 // TU00432 // TU00431	TU00433 // TU00432 // TU00431	PC00027 // PD01520 // G7072-MONOMER	b3495
EG12231	PM0-1358	TU0-1198	TU0-1198	PC00027	b3494
G7031		TU0-8535	TU0-8535	G7072-MONOMER	b1895
EG11877		TU0-3465	TU0-3465	G6789-MONOMER	b3923
EG11246	PM0-10036	TU0-13221	TU0-13221	EG12243-MONOMER // PD00353	b1333
G6699	PM0-10038	TU0-13239	TU0-13239	EG12105-MONOMER	b1376
G6334	PM0-9990	TU0-8536	TU0-8536	G7072-MONOMER	b0607
G6489		TU0-2001	TU0-2001		b0949
EG11061	PM00098	TU00069	TU00069	PC00010 // PHOSPHO-ARCA	b4058
EG11062	PM0-10330 // PM00351 // PM00099	TU0-14730 // TU0-7044 // TU00070	TU0-14730 // TU0-7044 // TU00070	MONOMER0-160 // PC00010	b0779
EG11063	PM00388	TU0-6686 // TU0-6559	TU0-6686 // TU0-6559	G7072-MONOMER // PC00010	b1913
EG11064	PM00482 // PM00100	TU0-7043 // TU00071	TU0-7043 // TU00071	PC00010	b3813
EG11140	PM00389	TU0-6686	TU0-6686	PC00010 // G7072-MONOMER	b1914
EG12734		TU0-14746 // TU0-5021	TU0-14746 // TU0-5021	PD03270 // CPLX0-226 // CPLX0-7797 // G7072-MONOMER	b3091
EG11065	PM0-36188	TU0-36422 // TU00372	TU0-36422 // TU00372	CPLX0-226 // PD03270	b1521
G81	PM0-10372 // PM0-5261	TU0-14746 // TU0-5021	TU0-14746 // TU0-5021	PD03270 // CPLX0-226 // CPLX0-7797 // G7072-MONOMER	b3092
EG11066	PM101	TU101	TU101	PD00214 // EG20249-MONOMER // PD03270 // CPLX0-226	b4322
EG20248		TU101	TU101	PD00214 // EG20249-MONOMER // PD03270 // CPLX0-226	b4323
EG20249	PM0-5285	TU0-5041	TU0-5041	EG20249-MONOMER // PD03270 // CPLX0-226	b4324
EG11067	PM00505 // PM00506	TU0-14474 // TU0-6687 // TU0-6405	TU0-14474 // TU0-6687 // TU0-6405		b4258
EG30109		TU00492	TU00492	CPLX0-7705	b0744
EG30110	PM00654	TU00495	TU00495	CPLX0-7705	b2401
EG30111	PM00648	TU00493	TU00493		b1665
EG30112		TU00493	TU00493		b1666
EG30113		TU00495	TU00495	CPLX0-7705	b2402
EG30114		TU00495	TU00495	CPLX0-7705	b2403
G6389		TU0-13034	TU0-13034		b0746
G6938	PM0-7701	TU0-7361	TU0-7361		b1742
EG11730		TU0-14031	TU0-14031	CPLX0-7797	b3745
EG11068		TU00257	TU00257	G7072-MONOMER	b1960
EG10520	PM0-7507 // PM0-7506 // PM0-7506	TU0-7164 // TU0-7163 // TU00293	TU0-7164 // TU0-7163 // TU00293	CPLX0-228	b3633
EG11351		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3628
EG11189		TU0-4183 // TU0-4182 // TU0-4181 // TU00329	TU0-4183 // TU0-4182 // TU0-4181 // TU00329	PHOSPHO-HYDG // G7072-MONOMER	b3621
EG12210		TU0-4183 // TU0-4182 // TU0-4181 // TU00329	TU0-4183 // TU0-4182 // TU0-4181 // TU00329	PHOSPHO-HYDG // G7072-MONOMER	b3620
EG11339		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3631
EG11266	PM0-9640	TU0-42498 // TU0-13999	TU0-42498 // TU0-13999	PHOSPHO-BASR // CPLX0-7756 // PHOSPHO-PHOB	b3615
EG11353		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3626
EG11424		TU0-4183 // TU0-4182 // TU0-4181 // TU00329	TU0-4183 // TU0-4182 // TU0-4181 // TU00329	PHOSPHO-HYDG // G7072-MONOMER	b3622
EG11352		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3627
EG11340		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3630
EG11341	PM0-7504	TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3632
EG11350		TU0-7162 // TU0-7161	TU0-7162 // TU0-7161	G7072-MONOMER	b3629
EG11423		TU0-14525 // TU0-7162 // TU0-7161	TU0-14525 // TU0-7162 // TU0-7161	G7072-MONOMER	b3623
EG11425	PM0-10370	TU0-14744 // TU0-7162 // TU0-7161	TU0-14744 // TU0-7162 // TU0-7161	PD00365 // PD00406 // G7072-MONOMER	b3625
EG11426	PM0-9808	TU0-14744 // TU0-14525 // TU0-7162 // TU0-7161	TU0-14744 // TU0-14525 // TU0-7162 // TU0-7161	PD00365 // PD00406 // G7072-MONOMER	b3624
EG11982		TU0-14315	TU0-14315		b2035
EG11983		TU0-14317	TU0-14317		b2034
EG11984		TU0-14317	TU0-14317		b2033
EG11985		TU0-14317	TU0-14317		b2032
G7104		TU00207	TU00207	PC00084 // G7072-MONOMER	b2059
G7103		TU00207	TU00207	PC00084 // G7072-MONOMER	b2058
G7102		TU0-13499	TU0-13499	G7072-MONOMER	b2057
G7101		TU0-13499	TU0-13499	G7072-MONOMER	b2056
G7100		TU0-13499	TU0-13499	G7072-MONOMER	b2055
G7099		TU0-13499	TU0-13499	G7072-MONOMER	b2054
EG11790		TU0-13499	TU0-13499	G7072-MONOMER	b2050
G7098		TU0-13499	TU0-13499	G7072-MONOMER	b2047
G7096		TU0-13498	TU0-13498		b2045
G7095		TU0-13498	TU0-13498		b2044
G7094		TU0-13498	TU0-13498		b2043
EG11451		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3786
EG11452		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3787
EG11456		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3791
G7800		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b4481
EG12274		TU0-8590	TU0-8590	G7072-MONOMER	b3561
EG11540	PM0-10013	TU0-13114	TU0-13114	PD01379 // G7072-MONOMER	b1004
G7107	PM0-9693 // PM00291	TU0-14452 // TU00207	TU0-14452 // TU00207	PC00084 // G7072-MONOMER	b2062
G7106		TU0-14452 // TU00207	TU0-14452 // TU00207	PC00084 // G7072-MONOMER	b2061
G7105		TU0-14452 // TU00207	TU0-14452 // TU00207	PC00084 // G7072-MONOMER	b2060
G7097		TU0-13499	TU0-13499	G7072-MONOMER	b2046
EG11486		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3792
EG11457		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3793
G7090		TU0-13494	TU0-13494		b2027
EG11295		TU0-14039	TU0-14039	CPLX0-7756 // PD00353 // G7072-MONOMER // CPLX0-8109	b3785
EG11194		TU0-14005	TU0-14005		b3654
G7501		TU0-13783	TU0-13783		b2882
G85	PM0-46524 // PM501	TU0-45226 // TU301	TU0-45226 // TU301	CPLX0-7681	b2407
EG13159	PM0-46435 // PM0-46434 // PM0-46433	TU0-45226 // TU0-44212 // TU0-44211 // TU0-44210 // TU301	TU0-45226 // TU0-44212 // TU0-44211 // TU0-44210 // TU301	CPLX0-7681	b2406
EG11146	PM163 // PM162	TU792 // TU791	TU792 // TU791	G7072-MONOMER	b2405
G7485	PM0-10480 // PM0-3325	TU0-14792 // TU0-3145	TU0-14792 // TU0-3145	CPLX0-7797 // G7072-MONOMER	b2866
G7486		TU0-14792 // TU0-3145	TU0-14792 // TU0-3145	CPLX0-7797 // G7072-MONOMER	b2867
G7487		TU0-14792 // TU0-3145	TU0-14792 // TU0-3145	CPLX0-7797 // G7072-MONOMER	b2868
G7500		TU0-13782	TU0-13782		b2881
EG11069		TU0-14042	TU0-14042		b3811
EG11071	PM0-46499 // PM0-9743	TU0-45199 // TU0-14489 // TU0-13787	TU0-45199 // TU0-14489 // TU0-13787		b2894
G6585		TU0-13148	TU0-13148		b1141
G6677		TU0-13226	TU0-13226		b1346
EG11072	PM591	TU491	TU491	PD00365 // CPLX0-226	b2509
EG11098	PM0-2082	TU00373	TU00373	G7072-MONOMER	b0422
EG11073	PM642	TU542	TU542	PD00214 // PHOSPHO-ARCA	b1749
EG11074	PM68	TU67	TU67	CPLX-172 // MONOMER0-165 // CPLX0-226	b3565
EG11075		TU67	TU67	CPLX-172 // MONOMER0-165 // CPLX0-226	b3564
EG11076	PM0-46402	TU0-14113	TU0-14113	MONOMER0-165 // CPLX0-226	b4031
EG20252	PM70	TU00374	TU00374	CPLX0-7705 // MONOMER0-165 // CPLX0-226	b3566
EG12275		TU00374	TU00374	CPLX0-7705 // MONOMER0-165 // CPLX0-226	b3567
EG12276		TU00374	TU00374	CPLX0-7705 // MONOMER0-165 // CPLX0-226	b3568
EG20253	PM69	TU68 // TU00374	TU68 // TU00374	PHOSPHO-ARCA // CPLX0-7705 // MONOMER0-165 // CPLX0-226	b3569
G0-17109					b4834
G6144		TU0-12869	TU0-12869		b0272
EG10011		TU0-12788	TU0-12788		b0006
G8202		TU0-8538	TU0-8538		b0013
EG11555		TU0-12789	TU0-12789		b0007
EG11566	PM0-10464	TU0-12799	TU0-12799	CPLX0-228	b0045
G6082		TU0-12792	TU0-12792		b0011
G6081		TU0-12787	TU0-12787	PD00353	b0005
G6087					b0024
EG11571	PM0-9957	TU0-12804	TU0-12804		b0065
EG12610		TU0-12802	TU0-12802	PD00353	b0056
EG12611		TU0-12802	TU0-12802	PD00353	b0057
G0-16721		TU0-44222	TU0-44222		b4726
EG11089	PM0-7801	TU00359	TU00359		b0122
EG12314	PM0-9765	TU0-14495 // TU0-12810	TU0-14495 // TU0-12810		b0101
EG12315		TU0-8539	TU0-8539	PD04418	b0117
EG12605	PM0-9961	TU0-12813	TU0-12813	PD00353	b0119
G0-16722					b4727
EG11678	PM0-9785	TU0-14300 // TU0-12818	TU0-14300 // TU0-12818	G7072-MONOMER	b0135
EG11749		TU0-12817	TU0-12817		b0130
EG12320		TU0-12815	TU0-12815		b0127
EG12321		TU0-12815	TU0-12815		b0128
EG12322		TU0-12816	TU0-12816		b0129
EG12325		TU0-14300	TU0-14300	G7072-MONOMER	b0136
EG12326		TU0-14300	TU0-14300	G7072-MONOMER	b0137
EG12327		TU0-14300	TU0-14300	G7072-MONOMER	b0138
EG12328		TU0-14301	TU0-14301	EG12386-MONOMER	b0141
EG12333		TU0-45264 // TU0-12822	TU0-45264 // TU0-12822		b0157
EG11973	PM00555 // PM00554 // PM00553	TU00404 // TU00403 // TU00263	TU00404 // TU00403 // TU00263	PC00027 // PD00353 // G7072-MONOMER // EG12386-MONOMER	b0140
G0-16723					b4728
G0-17011					b4765
EG12138		TU0-12836	TU0-12836	G7072-MONOMER	b0193
EG12336		TU0-12825	TU0-12825		b0163
EG12337		TU0-12826	TU0-12826		b0164
G372	PM0-36224	TU0-12834	TU0-12834	CPLX0-226 // EG11721-MONOMER	b4406
G6098	PM0-36225	TU0-12835	TU0-12835	CPLX0-226 // G7072-MONOMER // PD00353	b0190
G6095		TU0-12832	TU0-12832		b0187
EG11649		TU0-8541	TU0-8541	G7072-MONOMER	b0208
EG11650	PM0-9742	TU0-12840	TU0-12840	G7072-MONOMER	b0209
EG11651		TU0-12840	TU0-12840	G7072-MONOMER	b0210
G6107		TU0-12847	TU0-12847		b0223
G6111		TU0-12850	TU0-12850		b0227
G6116	PM0-9802	TU0-45217 // TU0-12853 // TU0-12854	TU0-45217 // TU0-12853 // TU0-12854	PC00010 // G7072-MONOMER	b0232
G6117		TU0-45217 // TU0-12853 // TU0-12854	TU0-45217 // TU0-12853 // TU0-12854	PC00010 // G7072-MONOMER	b0233
G6118		TU0-45217 // TU0-12853 // TU0-12854	TU0-45217 // TU0-12853 // TU0-12854	PC00010 // G7072-MONOMER	b0234
G6109		TU0-12849	TU0-12849	CPLX0-7787 // PC00010 // G7072-MONOMER	b0225
G6100		TU0-8543	TU0-8543		b0213
G6101		TU0-12844	TU0-12844		b0217
G6103	PM0-9967	TU0-8545	TU0-8545	G7072-MONOMER	b0219
G6121		TU0-14803 // TU0-14802 // TU0-14535 // TU0-12859	TU0-14803 // TU0-14802 // TU0-14535 // TU0-12859		b0246
G6123		TU0-14803 // TU0-14802 // TU0-12859	TU0-14803 // TU0-14802 // TU0-12859		b0248
G6126		TU0-12859	TU0-12859		b0251
G6127	PM0-9968	TU0-14610 // TU0-12860	TU0-14610 // TU0-12860		b0252
EG12338		TU0-12866	TU0-12866	CPLX0-8257	b0267
EG12339		TU0-12866	TU0-12866	CPLX0-8257	b0266
G6140		TU0-12867	TU0-12867	CPLX0-8257	b0268
G6141		TU0-12867	TU0-12867	CPLX0-8257	b0269
G6142		TU0-12868	TU0-12868		b0270
G6143		TU0-12868	TU0-12868		b0271
G6147		TU0-8546	TU0-8546		b0276
G6148	PM0-44418	TU0-12871	TU0-12871	CPLX0-8597	b0277
G6149		TU0-12872	TU0-12872		b0278
G6150		TU0-12872	TU0-12872		b0279
G6151		TU0-12873	TU0-12873		b0280
G6153		TU0-12875	TU0-12875		b0282
G6158		TU0-8547	TU0-8547	G7072-MONOMER // PD00353	b0287
G6181		TU0-12890	TU0-12890		b0316
G6182		TU0-12891	TU0-12891		b0317
G6183		TU0-12892	TU0-12892		b0318
G6184	PM0-10463	TU0-14781 // TU0-12892	TU0-14781 // TU0-12892		b0319
G6185		TU0-12892	TU0-12892		b0320
G6186		TU0-12892	TU0-12892		b0321
G0-10550		TU0-12893	TU0-12893		b0322
G6188		TU0-12894	TU0-12894		b0323
G6189		TU0-12894	TU0-12894		b0324
G6190		TU0-12895	TU0-12895		b0325
G6191		TU0-12896	TU0-12896		b0326
G6192		TU0-12897	TU0-12897		b0327
G6193		TU0-8548	TU0-8548	CPLX0-226	b0328
G6194	PM0-9971	TU0-8549	TU0-8549		b0329
G0-16725					b4730
EG11093	PM0-9829	TU0-42568 // TU0-14546 // TU00011	TU0-42568 // TU0-14546 // TU00011	MONOMER0-162 // CPLX-125	b0389
G6230		TU0-12914	TU0-12914		b0387
G6207		TU0-12901	TU0-12901		b0354
G6210		TU0-12903	TU0-12903		b0358
G6215		TU0-12906	TU0-12906		b0363
G6216		TU0-4401	TU0-4401	G7072-MONOMER	b0364
G6227		TU0-3426	TU0-3426	CPLX0-7748	b0378
G6228		TU0-8551	TU0-8551	G7072-MONOMER // PD00353	b0379
G6229	PM0-36226	TU0-8554	TU0-8554	G7072-MONOMER	b0380
EG11096	PM1029	TU870 // TU869	TU870 // TU869		b0407
EG11097		TU0-12919	TU0-12919	G7072-MONOMER	b0410
EG12182	PM0-46359 // PM0-46359	TU0-42605 // TU0-12927	TU0-42605 // TU0-12927		b0434
EG12874		TU0-12920	TU0-12920		b0412
G198		TU0-12924	TU0-12924		b0424
G6236	PM0-9779	TU0-14500 // TU00373	TU0-14500 // TU00373	G7072-MONOMER	b0419
G6240	PM0-9978	TU0-8555	TU0-8555		b0426
G6241	PM0-9979	TU0-12925	TU0-12925		b0427
EG11099		TU0-12939	TU0-12939		b0456
EG11100	PM0-3622	TU0-3422	TU0-3422		b0471
EG13217		TU0-12934	TU0-12934		b0445
EG12454		TU0-8556	TU0-8556		b0481
EG12623	PM0-9986	TU0-12952	TU0-12952	G7072-MONOMER	b0478
EG12830		TU0-12945	TU0-12945	EG12386-MONOMER	b0466
EG12843		TU0-12946	TU0-12946	EG12386-MONOMER	b0468
G6258		TU0-8523	TU0-8523		b0482
G6259	PM0-36227	TU0-8524	TU0-8524		b0483
G6262		TU0-3123	TU0-3123	EG12243-MONOMER	b0486
G6243		TU0-12931	TU0-12931		b0442
G6250		TU0-8552	TU0-8552		b0453
G6251		TU0-8553	TU0-8553		b0454
EG11657		TU0-12959	TU0-12959		b0495
EG11769		TU0-12960	TU0-12960	G7072-MONOMER // EG12386-MONOMER	b0498
G6264		TU0-12956	TU0-12956		b0488
G6269		TU0-6623	TU0-6623		b0493
G6270		TU0-12959	TU0-12959		b0496
G6280		TU0-7603	TU0-7603	CPLX0-8071 // G7072-MONOMER	b0511
G6282	PM0-9987	TU0-14616 // TU0-7603	TU0-14616 // TU0-7603	CPLX0-8071 // G7072-MONOMER	b0513
EG12384		TU0-12962	TU0-12962		b0521
EG12448		TU0-14365	TU0-14365		b0567
EG12708		TU0-12964	TU0-12964		b0527
EG12879		TU0-12965	TU0-12965		b0528
G6300		TU0-12973	TU0-12973	G7072-MONOMER	b0544
G6301		TU0-12974	TU0-12974		b0545
G6302		TU0-12974	TU0-12974		b0546
G6303		TU0-12975	TU0-12975		b0547
G6305		TU0-12975	TU0-12975		b0549
G6313		TU0-12979	TU0-12979	EG11088-MONOMER // G7072-MONOMER	b0558
G6314		TU0-12980	TU0-12980	EG11088-MONOMER	b0559
G0-10438		TU0-12991	TU0-12991		b4512
G6324		TU0-12987	TU0-12987	PD00353	b0579
G6323		TU0-12985	TU0-12985	PD00353	b0577
G6325		TU0-12988	TU0-12988		b0580
G6326		TU0-12989	TU0-12989	G7072-MONOMER	b0581
G6329		TU0-8559	TU0-8559	PD00353	b0600
G6330		TU0-12992	TU0-12992		b0601
G6331	PM0-10368	TU0-12993	TU0-12993	CPLX0-2781 // CPLX0-7797 // PHOSPHO-ARCA	b0602
G6332		TU0-12994	TU0-12994		b0603
G6335		TU0-14246	TU0-14246	G7072-MONOMER	b0608
G0-10437		TU00270	TU00270	PD00288 // CPLX0-7639 // CPLX0-7797 // G7072-MONOMER	b4511
EG11592	PM0-46575 // PM0-9721	TU0-45272 // TU0-14470 // TU0-13007	TU0-45272 // TU0-14470 // TU0-13007		b0631
EG11594		TU0-13005	TU0-13005		b0629
EG12851	PM0-9994	TU0-8560	TU0-8560		b0643
G6351		TU0-8561	TU0-8561	PD00519 // G7072-MONOMER	b0644
G6352		TU0-13011	TU0-13011	G7072-MONOMER	b0645
G6354		TU0-8562	TU0-8562	G7072-MONOMER	b0647
G6355		TU0-13012	TU0-13012	G7072-MONOMER	b0648
G6361		TU0-14471 // TU0-13016	TU0-14471 // TU0-13016	PD00353	b0658
G6362		TU0-14471 // TU0-13017	TU0-14471 // TU0-13017	PD00353	b0659
G6363	PM0-9722	TU0-14471 // TU0-13017	TU0-14471 // TU0-13017	PD00353	b0660
EG11521		TU0-13025	TU0-13025	PHOSPHO-ARCA	b0699
EG11522		TU0-13026	TU0-13026		b0702
EG11523		TU0-13027	TU0-13027	G7072-MONOMER	b0704
EG11524		TU0-13030	TU0-13030		b0706
EG11775	PM0-10247	TU0-8265	TU0-8265	PC00010	b0685
EG11776		TU0-13023	TU0-13023		b0686
G6377		TU0-13029	TU0-13029		b0705
G6374		TU0-13024	TU0-13024		b0689
G0-10440		TU0-13028	TU0-13028		b4514
EG11108	PM0-10204 // PM443	TU0-14679 // TU362	TU0-14679 // TU362	PD00353	b0707
EG11110		TU00367	TU00367	G7072-MONOMER	b0736
EG12359		TU0-13033	TU0-13033		b0719
EG12395		TU0-14366	TU0-14366	G7072-MONOMER	b0735
G6379	PM0-8842 // PM0-8841	TU0-8455 // TU0-8454	TU0-8455 // TU0-8454		b0710
G6385		TU0-13032	TU0-13032		b0716
G6386		TU0-13032	TU0-13032		b0717
G6387		TU0-13032	TU0-13032		b0718
G6394		TU0-13039	TU0-13039	PD00353	b0753
G0-16730					b4735
G0-17014					b4768
EG11239		TU0-8564	TU0-8564		b0766
EG11238		TU0-13046	TU0-13046		b0773
EG12875	PM0-9874	TU0-13045	TU0-13045		b0772
G6398		TU0-8565	TU0-8565	G7072-MONOMER	b0768
G6411		TU0-13050	TU0-13050	EG12406-MONOMER	b0794
G6412		TU0-13050	TU0-13050	EG12406-MONOMER	b0795
G6399		TU0-13042	TU0-13042	G7072-MONOMER	b0769
G6400		TU0-13043	TU0-13043	G7072-MONOMER	b0770
G6401		TU0-13044	TU0-13044		b0771
G6402		TU0-6363	TU0-6363		b0780
G6403	PM0-46349	TU0-13047	TU0-13047	G7947-MONOMER	b0786
G6404		TU0-13048	TU0-13048	G7072-MONOMER	b0787
G6405		TU0-13049	TU0-13049		b0788
G6407		TU0-13049	TU0-13049		b0790
G6408	PM0-9996	TU0-8566	TU0-8566	PD00353	b0791
G6409		TU0-13050	TU0-13050	EG12406-MONOMER	b0792
G6410		TU0-13050	TU0-13050	EG12406-MONOMER	b0793
EG11579		TU0-8567	TU0-8567		b0798
EG11580		TU0-6301 // TU0-14368	TU0-6301 // TU0-14368	PC00010	b0800
G0-17015					b4769
EG12421	PM0-44627	TU0-13053	TU0-13053	PD00353	b0803
EG12422		TU0-13052	TU0-13052	G7619-MONOMER // PD00353	b0802
G6417		TU0-13057	TU0-13057	PD00353	b0808
G6421		TU0-13059	TU0-13059		b0818
G6423	PM0-36231	TU0-8503	TU0-8503	PD04418 // EG10087-MONOMER // CPLX0-226 // PD00353	b0820
G6424		TU0-13060	TU0-13060	PHOSPHO-ARCA	b0821
G6425		TU0-13061	TU0-13061		b0822
G6426		TU0-13062	TU0-13062	G6638-MONOMER	b0823
G6413		TU0-13054	TU0-13054	EG11733-MONOMER	b0804
G6427		TU0-13062	TU0-13062	G6638-MONOMER	b0824
EG12842	PM0-2281	TU0-2101	TU0-2101	PD04418 // PD00365 // PD00214 // PD00406 // PD00353	b0850
G6459		TU0-8670	TU0-8670		b0876
G6439	PM0-8202	TU0-7822	TU0-7822	PHOSPHO-PHOP	b0841
G6441					b0843
G6442		TU0-13069	TU0-13069	CPLX0-8597	b0844
G6443		TU0-13069	TU0-13069	CPLX0-8597	b0845
G6445		TU0-13071	TU0-13071		b0847
G6446		TU0-8672	TU0-8672		b0848
G6447	PM0-9796	TU0-14516 // TU0-2121 // TU0-2101	TU0-14516 // TU0-2121 // TU0-2101	PD04418 // PD00365 // PD00214 // PD00406 // PD00353	b0853
G6448		TU0-13072	TU0-13072		b0858
G6450	PM0-8581	TU0-8201	TU0-8201	G7072-MONOMER	b0865
G6451	PM0-10000	TU0-13073	TU0-13073	G7072-MONOMER	b0866
G6453		TU0-13074	TU0-13074	PD00353	b0868
G6454		TU0-14618 // TU0-13075	TU0-14618 // TU0-13075		b0869
G6460	PM0-10002	TU0-8513	TU0-8513	PD00353 // G7072-MONOMER	b0877
EG11241		TU-8382	TU-8382	G7072-MONOMER // CPLX0-7797 // PHOSPHO-BAER	b0897
EG11242		TU0-13081	TU0-13081	G7072-MONOMER	b0898
EG12375		TU0-13087	TU0-13087	PD00353	b0913
EG12702		TU0-8673	TU0-8673	G7072-MONOMER	b0901
G6470		TU0-13086	TU0-13086		b0909
G6466		TU0-13082	TU0-13082	PD00353	b0899
G6467		TU0-8674	TU0-8674	G7072-MONOMER	b0900
G6468		TU0-13084	TU0-13084		b0905
G6469		TU0-13085	TU0-13085		b0906
G6471		TU0-13087	TU0-13087	PD00353	b0916
G6472	PM0-9538	TU0-13088	TU0-13088		b0917
EG12397		TU0-13095	TU0-13095	G7072-MONOMER // EG12386-MONOMER	b0944
G6473	PM0-10006	TU0-13089	TU0-13089		b0919
G6484		TU0-13095	TU0-13095	G7072-MONOMER // EG12386-MONOMER	b0942
G6485		TU0-13095	TU0-13095	G7072-MONOMER // EG12386-MONOMER	b0943
G6487		TU0-8678	TU0-8678		b0947
G6493		TU0-13098	TU0-13098		b0955
EG11113	PM0-9395	TU0-13105	TU0-13105	CPLX0-7748	b0970
EG12196	PM0-9846	TU0-13113	TU0-13113		b1001
G6496	PM0-36232	TU0-13099	TU0-13099		b0961
EG12703		TU0-13114	TU0-13114	PD01379 // G7072-MONOMER	b1003
G6513		TU0-13111	TU0-13111	G7072-MONOMER	b0992
G6495		TU0-13099	TU0-13099		b0960
G6498	PM0-36218	TU0-13101	TU0-13101	PD01379 // EG12386-MONOMER	b0964
G6499		TU0-8680	TU0-8680	EG12386-MONOMER	b0965
G6502		TU0-8681	TU0-8681		b0968
G6536		TU0-13118	TU0-13118		b1029
G6540		TU0-13120	TU0-13120		b1034
G6541		TU0-13120	TU0-13120		b1035
G6542	PM0-44722	TU0-13121	TU0-13121	CPLX0-7740 // CPLX0-226	b1036
EG11117		TU0-13129	TU0-13129	PD00353	b1063
EG11119	PM00364 // PM00363	TU602 // TU601	TU602 // TU601		b1088
EG11438		TU0-8683	TU0-8683		b1087
EG11537		TU0-14349	TU0-14349		b1067
EG11820		TU0-45228 // TU0-41656 // TU0-13126	TU0-45228 // TU0-41656 // TU0-13126		b1056
G6554	PM0-46526 // PM0-9723	TU0-45228 // TU0-13126	TU0-45228 // TU0-13126		b1057
EG12689		TU0-13124	TU0-13124		b1050
G6560		TU0-14350	TU0-14350		b1068
G6555		TU0-13127	TU0-13127		b1058
G6563		TU0-13133	TU0-13133		b1085
EG12303		TU0-13135	TU0-13135	G7072-MONOMER	b1100
EG12444		TU0-13137	TU0-13137	PD00353	b1110
EG12877		TU0-13151	TU0-13151		b1154
G6564		TU0-13136	TU0-13136	EG12386-MONOMER	b1104
G6568		TU0-13136	TU0-13136	EG12386-MONOMER	b1108
G6572		TU0-13140	TU0-13140		b1115
G6578		TU0-13143	TU0-13143		b1121
EG11516	PM0-10025	TU0-8686	TU0-8686	PD00353 // G7072-MONOMER	b1188
G6614		TU0-8687	TU0-8687	G7072-MONOMER // EG12386-MONOMER	b1177
G6616	PM0-10023	TU0-13169	TU0-13169		b1179
G6617		TU0-13170	TU0-13170		b1180
G6618		TU0-13171	TU0-13171		b1181
G6623	PM0-1729	TU0-1548	TU0-1548	CPLX0-3930	b1194
G6629		TU0-13178	TU0-13178	EG12386-MONOMER // G7072-MONOMER	b1202
G6601		TU0-13157	TU0-13157	G7072-MONOMER	b1161
G6625		TU0-13177	TU0-13177	EG12386-MONOMER	b1196
G6604	PM0-46467 // PM0-10543	TU0-45166 // TU0-14762 // TU0-13160	TU0-45166 // TU0-14762 // TU0-13160	PD00365 // G6602-MONOMER	b1164
